identifiedby_att,correto?,probabilidade_corretude,nome_real,scientificname
"Carvalho-Silva, M",1,0.666115846748424,Peperomia alata,Peperomia alata
R. Callejas Posada,0,0.34733634486387627,Piper,Piper longifolium
George Azevedo de Queiroz,1,0.45585887617132365,Piper anisum,Piper anisum
"Callejas, R",1,0.3774320048619951,Peperomia subrubrispica,Peperomia subrubrispica
George Azevedo de Queiroz,1,0.45585887617132365,Piper caldense,Piper caldense
"Guimarães, EF",1,0.5517673859512532,Piper gaudichaudianum,Piper gaudichaudianum
"Callejas, R",0,0.3774320048619951,Piper,Piper monostigmum
"Callejas, R",1,0.3774320048619951,Piper crassinervium,Piper crassinervium
"Carvalho-Silva, M",1,0.666115846748424,Peperomia decora,Peperomia decora
"Callejas, R",1,0.3774320048619951,Peperomia pellucida,Peperomia pellucida
R. Callejas Posada,1,0.34733634486387627,Piper hispidum,Piper hispidum
M. Carvalho-Silva,1,0.6422100011643508,Piper ovatum,Piper ovatum
"Guimarães, EF",1,0.5517673859512532,Piper mollicomum,Piper mollicomum
"Marcusso, GM",1,0.49601208795674395,Peperomia quadrangularis,Peperomia quadrangularis
D. Monteiro,0,0.6375868427624473,Piper,Piper chimonanthifolium
"Carvalho-Silva, M",1,0.666115846748424,Piper amplum,Piper amplum
"Carvalho-Silva, M",1,0.666115846748424,Piper aduncum,Piper aduncum
"Guimarães, EF",1,0.5517673859512532,Piper gaudichaudianum,Piper gaudichaudianum
"Carvalho-Silva, M",1,0.666115846748424,Piper macedoi,Piper macedoi
R. Callejas Posada,0,0.34733634486387627,Piper,Piper piresii
T. G. Yuncker,1,0.35511217658388483,Peperomia catharinae,Peperomia catharinae
"Machado-Silva, T.",1,0.9177790424296651,Peperomia hispidula,Peperomia hispidula
"Carvalho-Silva, M",0,0.666115846748424,Piper,Piper brumadinense
"Guimarães, EF",1,0.5517673859512532,Piper fuligineum,Piper fuligineum
"Callejas, R",0,0.3774320048619951,Piper arboreum,Piper arboreum arboreum
"Carvalho-Silva, M",1,0.666115846748424,Peperomia macrostachya,Peperomia macrostachya
"Carvalho-Silva, M",1,0.666115846748424,Peperomia loxensis,Peperomia loxensis
"Carvalho-Silva, M",1,0.666115846748424,Piper miquelianum,Piper miquelianum
D. Monteiro,1,0.6375868427624473,Piper cernuum,Piper cernuum
M. Carvalho-Silva,1,0.6422100011643508,Piper caldense,Piper caldense
"Guimarães, EF",1,0.5517673859512532,Peperomia glabella,Peperomia glabella
"Callejas, R",1,0.3774320048619951,Piper xylosteoides,Piper xylosteoides
"Guimarães, EF",1,0.5517673859512532,Peperomia urocarpa,Peperomia urocarpa
R. Callejas Posada,0,0.34733634486387627,Piper,Piper glandulosissimum
"Guimarães, EF",1,0.5517673859512532,Piper marginatum,Piper marginatum
"Guimarães, EF",1,0.5517673859512532,Piper hispidum,Piper hispidum
M. Carvalho-Silva,1,0.6422100011643508,Piper anisum,Piper anisum
"Machado-Silva, T.",0,0.9177790424296651,Peperomia pereskiaefolia,Peperomia pereskiifolia
"Callejas, R",1,0.3774320048619951,Peperomia rotundifolia,Peperomia rotundifolia
T. G. Yuncker,1,0.35511217658388483,Peperomia urocarpa,Peperomia urocarpa
"Guimarães, EF",1,0.5517673859512532,Peperomia megapotamica,Peperomia megapotamica
"Guimarães, EF",0,0.5517673859512532,Piper,Piper diospyrifolium
"Guimarães, EF",1,0.5517673859512532,Piper miquelianum,Piper miquelianum
R. Callejas Posada,0,0.34733634486387627,Piper,Piper glandulosissimum
George Azevedo de Queiroz,1,0.45585887617132365,Piper amalago,Piper amalago
T. G. Yuncker,1,0.35511217658388483,Piper dilatatum,Piper dilatatum
"Guimarães, EF",0,0.5517673859512532,Piper,Piper translucens
"Callejas, R",0,0.3774320048619951,Piper,Piper silvigaudens
"Marcusso, GM",1,0.49601208795674395,Piper peltatum,Piper peltatum
"Guimarães, EF",1,0.5517673859512532,Piper amalago,Piper amalago
T. G. Yuncker,0,0.35511217658388483,Peperomia tetraphylla,Peperomia tetraphylla tenera
"Marcusso, GM",1,0.49601208795674395,Peperomia quadrangularis,Peperomia quadrangularis
M. Carvalho-Silva,1,0.6422100011643508,Piper aduncum,Piper aduncum
"Guimarães, EF",0,0.5517673859512532,Piper cernuum,Piper cernuum var. cernuum
"Callejas, R",1,0.3774320048619951,Piper anonifolium,Piper anonifolium
T. G. Yuncker,0,0.35511217658388483,Piper,Piper guianense
R. Callejas Posada,1,0.34733634486387627,Piper mollicomum,Piper mollicomum
"Guimarães, EF",1,0.5517673859512532,Piper aduncum,Piper aduncum
"Callejas, R",1,0.3774320048619951,Piper gaudichaudianum,Piper gaudichaudianum
"Carvalho-Silva, M",1,0.666115846748424,Piper ovatum,Piper ovatum
R. Callejas Posada,1,0.34733634486387627,Peperomia glabella,Peperomia glabella
"Guimarães, EF",1,0.5517673859512532,Piper caldense,Piper caldense
D. Monteiro,1,0.6375868427624473,Piper cernuum,Piper cernuum
"Marcusso, GM",1,0.49601208795674395,Peperomia rotundifolia,Peperomia rotundifolia
R. Callejas Posada,1,0.34733634486387627,Peperomia rotundifolia,Peperomia rotundifolia
"Carvalho-Silva, M",1,0.666115846748424,Piper xylosteoides,Piper xylosteoides
M. Carvalho-Silva,1,0.6422100011643508,Piper hispidum,Piper hispidum
R. Callejas Posada,1,0.34733634486387627,Peperomia radicosa,Peperomia radicosa
"Guimarães, EF",1,0.5517673859512532,Piper fuligineum,Piper fuligineum
R. Callejas Posada,0,0.34733634486387627,Piper,Piper brachypetiolatum
"Callejas, R",0,0.3774320048619951,Piper miquelianum,Piper miquelianum var. hirtellum
"Marcusso, GM",1,0.49601208795674395,Peperomia glabella,Peperomia glabella
"Callejas, R",1,0.3774320048619951,Peperomia glabella,Peperomia glabella
"Guimarães, EF",1,0.5517673859512532,Piper glabratum,Piper glabratum
"Guimarães, EF",1,0.5517673859512532,Peperomia arifolia,Peperomia arifolia
"Guimarães, EF",1,0.5517673859512532,Piper mollicomum,Piper mollicomum
"Guimarães, EF",1,0.5517673859512532,Piper arboreum,Piper arboreum
T. G. Yuncker,1,0.35511217658388483,Piper gaudichaudianum,Piper gaudichaudianum
R. Callejas Posada,1,0.34733634486387627,Piper arboreum,Piper arboreum
D. Monteiro,1,0.6375868427624473,Piper amalago,Piper amalago
"Carvalho-Silva, M",0,0.666115846748424,Piper lhotzkyanum,Piper lhotzkianum
"Guimarães, EF",1,0.5517673859512532,Piper amalago,Piper amalago
"Guimarães, EF",0,0.5517673859512532,Piper,Piper diospyrifolium
"Callejas, R",1,0.3774320048619951,Peperomia galioides,Peperomia galioides
"Callejas, R",1,0.3774320048619951,Piper hispidum,Piper hispidum
"Guimarães, EF",0,0.5517673859512532,Piper,Piper auriculifolium
"Guimarães, EF",1,0.5517673859512532,Piper dumosum,Piper dumosum
T. G. Yuncker,0,0.35511217658388483,Piper,Piper amapense
R. Callejas Posada,1,0.34733634486387627,Piper divaricatum,Piper divaricatum
"Guimarães, EF",1,0.5517673859512532,Piper arboreum,Piper arboreum
"Carvalho-Silva, M",1,0.666115846748424,Piper arboreum,Piper arboreum
"Guimarães, EF",1,0.5517673859512532,Piper demeraranum,Piper demeraranum
"Carvalho-Silva, M",1,0.666115846748424,Piper crassinervium,Piper crassinervium
"Marcusso, GM",0,0.49601208795674395,Peperomia,Peperomia pilicaulis
"Callejas, R",1,0.3774320048619951,Piper divaricatum,Piper divaricatum
"Carvalho-Silva, M",1,0.666115846748424,Piper aduncum,Piper aduncum
"Guimarães, EF",1,0.5517673859512532,Piper hispidum,Piper hispidum
"Callejas, R",1,0.3774320048619951,Piper divaricatum,Piper divaricatum
"Guimarães, EF",0,0.5517673859512532,Piper arboreum,Piper arboreum falcifolium
"Guimarães, EF",1,0.5517673859512532,Peperomia urocarpa,Peperomia urocarpa
"Guimarães, EF",0,0.5517673859512532,Piper,Piper coccoloboides
M. Carvalho-Silva,1,0.6422100011643508,Piper dilatatum,Piper dilatatum
R. Callejas Posada,1,0.34733634486387627,Piper anisum,Piper anisum
M. Carvalho-Silva,1,0.6422100011643508,Peperomia urocarpa,Peperomia urocarpa
"Guimarães, EF",1,0.5517673859512532,Ottonia anisum,Ottonia anisum
D. Monteiro,1,0.6375868427624473,Peperomia tetraphylla,Peperomia tetraphylla
D. Monteiro,1,0.6375868427624473,Peperomia alata,Peperomia alata
"Callejas, R",0,0.3774320048619951,Piper,Piper erectipilum
"Callejas, R",1,0.3774320048619951,Piper amalago,Piper amalago
R. Callejas Posada,1,0.34733634486387627,Peperomia trineuroides,Peperomia trineuroides
"Callejas, R",1,0.3774320048619951,Piper solmsianum,Piper solmsianum
"Guimarães, EF",1,0.5517673859512532,Peperomia martiana,Peperomia martiana
"Guimarães, EF",1,0.5517673859512532,Piper mollicomum,Piper mollicomum
"Callejas, R",1,0.3774320048619951,Piper divaricatum,Piper divaricatum
"Marcusso, GM",1,0.49601208795674395,Piper divaricatum,Piper divaricatum
"Guimarães, EF",1,0.5517673859512532,Piper dumosum,Piper dumosum
M. Carvalho-Silva,1,0.6422100011643508,Piper crassinervium,Piper crassinervium
"Guimarães, EF",1,0.5517673859512532,Piper permucronatum,Piper permucronatum
T. G. Yuncker,1,0.35511217658388483,Piper gaudichaudianum,Piper gaudichaudianum
"Carvalho-Silva, M",1,0.666115846748424,Piper fuligineum,Piper fuligineum
R. Callejas Posada,1,0.34733634486387627,Piper aleyreanum,Piper aleyreanum
M. Carvalho-Silva,1,0.6422100011643508,Peperomia tetraphylla,Peperomia tetraphylla
"Machado-Silva, T.",1,0.9177790424296651,Piper amalago,Piper amalago
"Callejas, R",1,0.3774320048619951,Piper dumosum,Piper dumosum
"Callejas, R",1,0.3774320048619951,Piper crassinervium,Piper crassinervium
T. G. Yuncker,1,0.35511217658388483,Peperomia tetraphylla,Peperomia tetraphylla
"Marcusso, GM",1,0.49601208795674395,Peperomia gardneriana,Peperomia gardneriana
T. G. Yuncker,1,0.35511217658388483,Peperomia catharinae,Peperomia catharinae
"Guimarães, EF",1,0.5517673859512532,Piper xylosteoides,Piper xylosteoides
"Callejas, R",1,0.3774320048619951,Piper malacophyllum,Piper malacophyllum
D. Monteiro,1,0.6375868427624473,Piper aleyreanum,Piper aleyreanum
R. Callejas Posada,1,0.34733634486387627,Peperomia campinasana,Peperomia campinasana
D. Monteiro,1,0.6375868427624473,Peperomia subretusa,Peperomia subretusa
"Carvalho-Silva, M",1,0.666115846748424,Piper fuligineum,Piper fuligineum
R. Callejas Posada,1,0.34733634486387627,Piper corcovadensis,Piper corcovadensis
"Guimarães, EF",1,0.5517673859512532,Peperomia subternifolia,Peperomia subternifolia
"Machado-Silva, T.",1,0.9177790424296651,Peperomia catharinae,Peperomia catharinae
"Callejas, R",1,0.3774320048619951,Peperomia rotundifolia,Peperomia rotundifolia
"Carvalho-Silva, M",1,0.666115846748424,Peperomia tetraphylla,Peperomia tetraphylla
"Carvalho-Silva, M",1,0.666115846748424,Piper arboreum,Piper arboreum
"Guimarães, EF",1,0.5517673859512532,Piper peltatum,Piper peltatum
"Guimarães, EF",1,0.5517673859512532,Peperomia corcovadensis,Peperomia corcovadensis
"Marcusso, GM",1,0.49601208795674395,Peperomia mandioccana,Peperomia mandioccana
T. G. Yuncker,0,0.35511217658388483,Piper,Piper augustum
"Machado-Silva, T.",1,0.9177790424296651,Peperomia corcovadensis,Peperomia corcovadensis
T. G. Yuncker,0,0.35511217658388483,Piper,Piper taperinhanum
"Guimarães, EF",1,0.5517673859512532,Piper arboreum,Piper arboreum
"Callejas, R",1,0.3774320048619951,Peperomia circinnata,Peperomia circinnata
D. Monteiro,1,0.6375868427624473,Peperomia alata,Peperomia alata
"Callejas, R",1,0.3774320048619951,Piper divaricatum,Piper divaricatum
R. Callejas Posada,0,0.34733634486387627,Piper,Piper bellidifolium
R. Callejas Posada,0,0.34733634486387627,Piper anonifolium,Piper anonifolium angustifolium
"Callejas, R",0,0.3774320048619951,Peperomia,Peperomia pyramidata
"Guimarães, EF",1,0.5517673859512532,Piper dilatatum,Piper dilatatum
R. Callejas Posada,0,0.34733634486387627,Piper,Piper piscatorum
R. Callejas Posada,1,0.34733634486387627,Peperomia galioides,Peperomia galioides
"Carvalho-Silva, M",1,0.666115846748424,Peperomia galioides,Peperomia galioides
D. Monteiro,1,0.6375868427624473,Piper mollicomum,Piper mollicomum
"Guimarães, EF",1,0.5517673859512532,Piper dumosum,Piper dumosum
"Machado-Silva, T.",1,0.9177790424296651,Peperomia catharinae,Peperomia catharinae
"Callejas, R",0,0.3774320048619951,Piper,Piper augustum
"Guimarães, EF",1,0.5517673859512532,Piper caldense,Piper caldense
George Azevedo de Queiroz,1,0.45585887617132365,Peperomia urocarpa,Peperomia urocarpa
R. Callejas Posada,0,0.34733634486387627,Piper,Piper striatipetiolum
M. Carvalho-Silva,1,0.6422100011643508,Piper tuberculatum,Piper tuberculatum
"Guimarães, EF",1,0.5517673859512532,Piper hispidum,Piper hispidum
"Guimarães, EF",0,0.5517673859512532,Piper,Piper diospyrifolium
"Guimarães, EF",1,0.5517673859512532,Piper obliquum,Piper obliquum
"Guimarães, EF",1,0.5517673859512532,Piper permucronatum,Piper permucronatum
"Guimarães, EF",1,0.5517673859512532,Peperomia rotundifolia,Peperomia rotundifolia
"Guimarães, EF",1,0.5517673859512532,Peperomia catharinae,Peperomia catharinae
"Marcusso, GM",1,0.49601208795674395,Piper hostmannianum,Piper hostmannianum
"Callejas, R",1,0.3774320048619951,Piper dumosum,Piper dumosum
"Guimarães, EF",1,0.5517673859512532,Piper mikanianum,Piper mikanianum
D. Monteiro,1,0.6375868427624473,Peperomia elongata,Peperomia elongata
R. Callejas Posada,1,0.34733634486387627,Peperomia tetraphylla,Peperomia tetraphylla
"Carvalho-Silva, M",1,0.666115846748424,Peperomia galioides,Peperomia galioides
T. G. Yuncker,1,0.35511217658388483,Piper malacophyllum,Piper malacophyllum
"Guimarães, EF",1,0.5517673859512532,Piper dilatatum,Piper dilatatum
"Marcusso, GM",1,0.49601208795674395,Piper peltatum,Piper peltatum
"Machado-Silva, T.",1,0.9177790424296651,Peperomia barbarana,Peperomia barbarana
R. Callejas Posada,1,0.34733634486387627,Piper hostmannianum,Piper hostmannianum
R. Callejas Posada,1,0.34733634486387627,Piper hispidum,Piper hispidum
R. Callejas Posada,1,0.34733634486387627,Piper amalago,Piper amalago
"Guimarães, EF",1,0.5517673859512532,Piper ovatum,Piper ovatum
T. G. Yuncker,1,0.35511217658388483,Piper gaudichaudianum,Piper gaudichaudianum
T. G. Yuncker,1,0.35511217658388483,Piper gaudichaudianum,Piper gaudichaudianum
M. Carvalho-Silva,1,0.6422100011643508,Peperomia rubricaulis,Peperomia rubricaulis
"Guimarães, EF",1,0.5517673859512532,Piper umbellatum,Piper umbellatum
"Guimarães, EF",1,0.5517673859512532,Peperomia galioides,Peperomia galioides
"Carvalho-Silva, M",1,0.666115846748424,Piper amalago,Piper amalago
D. Monteiro,1,0.6375868427624473,Piper corcovadensis,Piper corcovadensis
"Carvalho-Silva, M",0,0.666115846748424,Piper arboreum,Piper arboreum arboreum
"Marcusso, GM",1,0.49601208795674395,Peperomia elongata,Peperomia elongata
M. Carvalho-Silva,1,0.6422100011643508,Piper amalago,Piper amalago
George Azevedo de Queiroz,1,0.45585887617132365,Piper mollicomum,Piper mollicomum
M. Carvalho-Silva,1,0.6422100011643508,Piper gaudichaudianum,Piper gaudichaudianum
M. Carvalho-Silva,1,0.6422100011643508,Piper dilatatum,Piper dilatatum
George Azevedo de Queiroz,1,0.45585887617132365,Piper caldense,Piper caldense
T. G. Yuncker,1,0.35511217658388483,Piper gaudichaudianum,Piper gaudichaudianum
"Guimarães, EF",1,0.5517673859512532,Piper dilatatum,Piper dilatatum
"Callejas, R",1,0.3774320048619951,Piper marginatum,Piper marginatum
"Guimarães, EF",1,0.5517673859512532,Piper rivinoides,Piper rivinoides
"Guimarães, EF",1,0.5517673859512532,Peperomia tetraphylla,Peperomia tetraphylla
"Guimarães, EF",1,0.5517673859512532,Piper fuligineum,Piper fuligineum
"Guimarães, EF",1,0.5517673859512532,Peperomia pellucida,Peperomia pellucida
"Guimarães, EF",1,0.5517673859512532,Piper miquelianum,Piper miquelianum
"Guimarães, EF",1,0.5517673859512532,Peperomia blanda,Peperomia blanda
"Guimarães, EF",0,0.5517673859512532,Piper,Piper mosenii
"Carvalho-Silva, M",1,0.666115846748424,Piper hispidum,Piper hispidum
"Callejas, R",1,0.3774320048619951,Piper arboreum,Piper arboreum
"Guimarães, EF",1,0.5517673859512532,Piper ovatum,Piper ovatum
"Callejas, R",1,0.3774320048619951,Piper arboreum,Piper arboreum
D. Monteiro,1,0.6375868427624473,Piper hoffmannseggianum,Piper hoffmannseggianum
"Marcusso, GM",1,0.49601208795674395,Peperomia rotundifolia,Peperomia rotundifolia
"Marcusso, GM",1,0.49601208795674395,Piper hostmannianum,Piper hostmannianum
"Guimarães, EF",1,0.5517673859512532,Peperomia subrubrispica,Peperomia subrubrispica
"Callejas, R",1,0.3774320048619951,Piper divaricatum,Piper divaricatum
"Guimarães, EF",1,0.5517673859512532,Peperomia arifolia,Peperomia arifolia
T. G. Yuncker,1,0.35511217658388483,Piper gaudichaudianum,Piper gaudichaudianum
"Carvalho-Silva, M",1,0.666115846748424,Piper lhotzkyanum,Piper lhotzkyanum
"Guimarães, EF",1,0.5517673859512532,Piper aduncum,Piper aduncum
"Callejas, R",1,0.3774320048619951,Piper hostmannianum,Piper hostmannianum
"Callejas, R",1,0.3774320048619951,Piper marginatum,Piper marginatum
R. Callejas Posada,0,0.34733634486387627,Piper,Piper alatabaccum
"Guimarães, EF",1,0.5517673859512532,Piper arboreum,Piper arboreum
"Machado-Silva, T.",1,0.9177790424296651,Peperomia glazioui,Peperomia glazioui
"Callejas, R",0,0.3774320048619951,Piper,Piper erectipilum
T. G. Yuncker,1,0.35511217658388483,Piper aduncum,Piper aduncum
T. G. Yuncker,1,0.35511217658388483,Piper arboreum,Piper arboreum
"Guimarães, EF",1,0.5517673859512532,Piper umbellatum,Piper umbellatum
"Callejas, R",1,0.3774320048619951,Piper dilatatum,Piper dilatatum
T. G. Yuncker,1,0.35511217658388483,Piper mollicomum,Piper mollicomum
"Callejas, R",1,0.3774320048619951,Piper gaudichaudianum,Piper gaudichaudianum
"Guimarães, EF",1,0.5517673859512532,Piper caldense,Piper caldense
"Machado-Silva, T.",1,0.9177790424296651,Peperomia tetraphylla,Peperomia tetraphylla
M. Carvalho-Silva,0,0.6422100011643508,Piper arboreum,Piper arboreum subsp. arboreum
"Carvalho-Silva, M",1,0.666115846748424,Peperomia glabella,Peperomia glabella
"Carvalho-Silva, M",0,0.666115846748424,Peperomia,Peperomia aggregata
"Guimarães, EF",1,0.5517673859512532,Piper aduncum,Piper aduncum
"Callejas, R",1,0.3774320048619951,Peperomia galioides,Peperomia galioides
"Marcusso, GM",1,0.49601208795674395,Piper dilatatum,Piper dilatatum
"Carvalho-Silva, M",1,0.666115846748424,Piper fuligineum,Piper fuligineum
R. Callejas Posada,1,0.34733634486387627,Peperomia alata,Peperomia alata
"Guimarães, EF",1,0.5517673859512532,Peperomia alata,Peperomia alata
D. Monteiro,1,0.6375868427624473,Peperomia augescens,Peperomia augescens
D. Monteiro,1,0.6375868427624473,Piper anisum,Piper anisum
D. Monteiro,1,0.6375868427624473,Piper mollicomum,Piper mollicomum
"Machado-Silva, T.",1,0.9177790424296651,Peperomia diaphanoides,Peperomia diaphanoides
"Carvalho-Silva, M",0,0.666115846748424,Piper arboreum,Piper arboreum arboreum
M. Carvalho-Silva,1,0.6422100011643508,Peperomia alata,Peperomia alata
D. Monteiro,1,0.6375868427624473,Peperomia blanda,Peperomia blanda
D. Monteiro,0,0.6375868427624473,Piper,Piper lepturum
"Carvalho-Silva, M",1,0.666115846748424,Piper caldense,Piper caldense
George Azevedo de Queiroz,0,0.45585887617132365,Piper,Piper scolopendrifolium
D. Monteiro,0,0.6375868427624473,Piper,Piper nigrum
"Callejas, R",0,0.3774320048619951,Peperomia tetraphylla,Peperomia tetraphylla tenera
"Marcusso, GM",1,0.49601208795674395,Peperomia tetraphylla,Peperomia tetraphylla
"Marcusso, GM",1,0.49601208795674395,Peperomia angustata,Peperomia angustata
"Callejas, R",0,0.3774320048619951,Piper,Piper humillimum
"Marcusso, GM",1,0.49601208795674395,Peperomia spruceana,Peperomia spruceana
M. Carvalho-Silva,1,0.6422100011643508,Peperomia elongata,Peperomia elongata
R. Callejas Posada,0,0.34733634486387627,Piper,Piper tridentipilum
"Carvalho-Silva, M",1,0.666115846748424,Peperomia obtusifolia,Peperomia obtusifolia
George Azevedo de Queiroz,1,0.45585887617132365,Piper mollicomum,Piper mollicomum
"Guimarães, EF",1,0.5517673859512532,Piper crassinervium,Piper crassinervium
"Callejas, R",1,0.3774320048619951,Piper aduncum,Piper aduncum
"Callejas, R",1,0.3774320048619951,Peperomia galioides,Peperomia galioides
"Guimarães, EF",1,0.5517673859512532,Piper peltatum,Piper peltatum
T. G. Yuncker,0,0.35511217658388483,Peperomia tetraphylla,Peperomia tetraphylla tetraphylla
"Guimarães, EF",1,0.5517673859512532,Peperomia sincorana,Peperomia sincorana
"Callejas, R",0,0.3774320048619951,Piper,Piper gurupanum
"Guimarães, EF",1,0.5517673859512532,Piper miquelianum,Piper miquelianum
"Carvalho-Silva, M",0,0.666115846748424,Piper arboreum,Piper arboreum arboreum
"Guimarães, EF",1,0.5517673859512532,Piper xylosteoides,Piper xylosteoides
R. Callejas Posada,1,0.34733634486387627,Piper callosum,Piper callosum
"Guimarães, EF",1,0.5517673859512532,Piper anonifolium,Piper anonifolium
T. G. Yuncker,1,0.35511217658388483,Peperomia urocarpa,Peperomia urocarpa
D. Monteiro,1,0.6375868427624473,Peperomia diaphanoides,Peperomia diaphanoides
"Guimarães, EF",1,0.5517673859512532,Piper mollicomum,Piper mollicomum
"Guimarães, EF",1,0.5517673859512532,Piper hispidum,Piper hispidum
M. Carvalho-Silva,1,0.6422100011643508,Peperomia catharinae,Peperomia catharinae
"Guimarães, EF",1,0.5517673859512532,Piper aduncum,Piper aduncum
D. Monteiro,1,0.6375868427624473,Piper anisum,Piper anisum
T. G. Yuncker,1,0.35511217658388483,Piper macedoi,Piper macedoi
"Carvalho-Silva, M",1,0.666115846748424,Peperomia urocarpa,Peperomia urocarpa
"Guimarães, EF",1,0.5517673859512532,Piper glabratum,Piper glabratum
"Callejas, R",1,0.3774320048619951,Piper gaudichaudianum,Piper gaudichaudianum
"Guimarães, EF",0,0.5517673859512532,Piper amalago,Piper amalago medium
T. G. Yuncker,1,0.35511217658388483,Piper macedoi,Piper macedoi
George Azevedo de Queiroz,1,0.45585887617132365,Piper gaudichaudianum,Piper gaudichaudianum
"Guimarães, EF",0,0.5517673859512532,Peperomia glabella,Peperomia glabella nervulosa
R. Callejas Posada,1,0.34733634486387627,Piper anisum,Piper anisum
M. Carvalho-Silva,1,0.6422100011643508,Piper regnellii,Piper regnellii
"Carvalho-Silva, M",1,0.666115846748424,Piper aduncum,Piper aduncum
D. Monteiro,1,0.6375868427624473,Peperomia blanda,Peperomia blanda
M. Carvalho-Silva,1,0.6422100011643508,Peperomia obtusifolia,Peperomia obtusifolia
D. Monteiro,1,0.6375868427624473,Piper arboreum,Piper arboreum
"Marcusso, GM",0,0.49601208795674395,Piper,Piper baccans
"Machado-Silva, T.",1,0.9177790424296651,Peperomia subrubrispica,Peperomia subrubrispica
"Guimarães, EF",1,0.5517673859512532,Piper caldense,Piper caldense
"Guimarães, EF",1,0.5517673859512532,Piper umbellatum,Piper umbellatum
"Carvalho-Silva, M",1,0.666115846748424,Peperomia elongata,Peperomia elongata
T. G. Yuncker,0,0.35511217658388483,Piper,Piper amapense
"Guimarães, EF",1,0.5517673859512532,Peperomia pellucida,Peperomia pellucida
"Callejas, R",1,0.3774320048619951,Piper divaricatum,Piper divaricatum
"Guimarães, EF",1,0.5517673859512532,Piper marginatum,Piper marginatum
R. Callejas Posada,0,0.34733634486387627,Peperomia mandioccana,Peperomia mandiocana
"Carvalho-Silva, M",1,0.666115846748424,Peperomia alata,Peperomia alata
"Callejas, R",1,0.3774320048619951,Peperomia tetraphylla,Peperomia tetraphylla
"Marcusso, GM",1,0.49601208795674395,Peperomia diaphanoides,Peperomia diaphanoides
"Callejas, R",0,0.3774320048619951,Piper cernuum,Piper cernuum cernuum
"Guimarães, EF",1,0.5517673859512532,Piper corcovadensis,Piper corcovadensis
"Callejas, R",0,0.3774320048619951,Piper,Piper francovilleanum
"Carvalho-Silva, M",1,0.666115846748424,Peperomia urocarpa,Peperomia urocarpa
D. Monteiro,0,0.6375868427624473,Piper,Piper limai
"Callejas, R",1,0.3774320048619951,Peperomia psilostachya,Peperomia psilostachya
T. G. Yuncker,0,0.35511217658388483,Piper,Piper glandulosissimum
George Azevedo de Queiroz,1,0.45585887617132365,Piper amalago,Piper amalago
"Guimarães, EF",0,0.5517673859512532,Piper,Piper lucaeanum grandifolium
George Azevedo de Queiroz,1,0.45585887617132365,Piper amplum,Piper amplum
"Marcusso, GM",1,0.49601208795674395,Peperomia tetraphylla,Peperomia tetraphylla
"Guimarães, EF",1,0.5517673859512532,Piper peltatum,Piper peltatum
"Guimarães, EF",1,0.5517673859512532,Piper amalago,Piper amalago
R. Callejas Posada,1,0.34733634486387627,Piper manausense,Piper manausense
"Guimarães, EF",1,0.5517673859512532,Piper vicosanum,Piper vicosanum
"Callejas, R",0,0.3774320048619951,Peperomia,Peperomia san-joseana
"Guimarães, EF",1,0.5517673859512532,Piper crassinervium,Piper crassinervium
"Guimarães, EF",0,0.5517673859512532,Piper amalago,Piper amalago medium
"Guimarães, EF",0,0.5517673859512532,Peperomia glabella,Peperomia glabella glabella
"Guimarães, EF",1,0.5517673859512532,Piper macedoi,Piper macedoi
R. Callejas Posada,1,0.34733634486387627,Piper richardiifolium,Piper richardiifolium
"Carvalho-Silva, M",1,0.666115846748424,Peperomia crinicaulis,Peperomia crinicaulis
"Marcusso, GM",1,0.49601208795674395,Peperomia macrostachya,Peperomia macrostachya
"Guimarães, EF",0,0.5517673859512532,Piper,Piper silvigaudens
"Carvalho-Silva, M",1,0.666115846748424,Peperomia psilostachya,Peperomia psilostachya
"Machado-Silva, T.",1,0.9177790424296651,Peperomia alata,Peperomia alata
"Callejas, R",1,0.3774320048619951,Piper gaudichaudianum,Piper gaudichaudianum
R. Callejas Posada,1,0.34733634486387627,Piper divaricatum,Piper divaricatum
R. Callejas Posada,1,0.34733634486387627,Peperomia glabella,Peperomia glabella
"Marcusso, GM",1,0.49601208795674395,Peperomia glazioui,Peperomia glazioui
"Guimarães, EF",0,0.5517673859512532,Piper arboreum,Piper arboreum arboreum
"Callejas, R",0,0.3774320048619951,Ottonia,Ottonia loefgreni
"Callejas, R",0,0.3774320048619951,Piper arboreum,Piper arboreum latifolium
"Guimarães, EF",1,0.5517673859512532,Piper lhotzkyanum,Piper lhotzkyanum
"Guimarães, EF",0,0.5517673859512532,Piper,Piper hemmendorffii
"Guimarães, EF",1,0.5517673859512532,Piper rivinoides,Piper rivinoides
T. G. Yuncker,0,0.35511217658388483,Piper,Piper capitarianum
"Guimarães, EF",1,0.5517673859512532,Piper caldense,Piper caldense
"Marcusso, GM",0,0.49601208795674395,Piper gaudichaudianum,Piper cf.gaudichaudianum
"Callejas, R",1,0.3774320048619951,Peperomia lanceolato-peltata,Peperomia lanceolato-peltata
"Callejas, R",1,0.3774320048619951,Peperomia crinicaulis,Peperomia crinicaulis
George Azevedo de Queiroz,1,0.45585887617132365,Piper hoffmannseggianum,Piper hoffmannseggianum
"Machado-Silva, T.",1,0.9177790424296651,Peperomia urocarpa,Peperomia urocarpa
